timestamp,garage_id,gas,fan_state
2026-05-07T16:51:00.244193,G1,163,False
2026-05-07T16:51:05.269812,G1,160,False
2026-05-07T16:51:10.248352,G1,165,False
2026-05-07T16:51:15.284669,G1,165,False
2026-05-07T16:51:20.257045,G1,161,False
2026-05-07T16:51:25.297266,G1,163,False
2026-05-07T16:51:30.271482,G1,162,False
2026-05-07T16:51:35.303069,G1,166,False
2026-05-07T16:51:40.271152,G1,165,False
2026-05-07T16:51:45.304676,G1,161,False
2026-05-07T16:51:50.361389,G1,164,False
2026-05-07T16:51:55.313208,G1,162,False
2026-05-07T16:52:00.357085,G1,162,False
2026-05-07T16:52:05.331323,G1,166,False
2026-05-07T16:52:10.333758,G1,161,False
2026-05-07T16:52:15.325214,G1,163,False
2026-05-07T16:52:20.363660,G1,162,False
2026-05-07T16:52:25.337726,G1,162,False
2026-05-07T16:52:30.352878,G1,165,False
2026-05-07T16:52:35.346002,G1,162,False
2026-05-07T16:52:40.362620,G1,161,False
2026-05-07T16:52:45.376125,G1,162,False
2026-05-07T16:52:50.361257,G1,163,False
2026-05-07T16:52:55.368374,G1,166,False
2026-05-07T16:53:00.391942,G1,160,False
2026-05-07T16:53:05.381054,G1,161,False
2026-05-07T16:53:10.393032,G1,162,False
2026-05-07T16:53:15.383467,G1,161,False
2026-05-07T16:53:20.527366,G1,165,False
2026-05-07T16:53:25.393321,G1,161,False
2026-05-07T16:53:30.413218,G1,161,False
2026-05-07T16:53:35.402272,G1,163,False
2026-05-07T16:53:40.437212,G1,162,False
2026-05-07T16:53:45.349831,G1,165,False
2026-05-07T16:53:50.426656,G1,163,False
2026-05-07T16:53:55.385364,G1,161,False
2026-05-07T16:54:00.442967,G1,161,False
2026-05-07T16:54:05.371719,G1,162,False
2026-05-07T16:54:10.436357,G1,163,False
2026-05-07T16:54:15.384684,G1,161,False
2026-05-07T16:54:20.453609,G1,161,False
2026-05-07T16:54:25.396700,G1,161,False
2026-05-07T16:54:30.501709,G1,164,False
2026-05-07T16:54:35.404770,G1,161,False
2026-05-07T16:54:40.504906,G1,162,False
2026-05-07T16:54:45.406850,G1,160,False
2026-05-07T16:54:50.493716,G1,163,False
2026-05-07T16:54:55.431291,G1,162,False
2026-05-07T16:55:00.479514,G1,160,False
2026-05-07T16:55:05.431425,G1,161,False
2026-05-07T16:55:10.493560,G1,161,False
2026-05-07T16:55:15.452549,G1,162,False
2026-05-07T16:55:20.493601,G1,163,False
2026-05-07T16:55:25.547530,G1,160,False
2026-05-07T16:55:30.528423,G1,161,False
2026-05-07T16:55:35.585444,G1,162,False
2026-05-07T16:55:40.514940,G1,161,False
2026-05-07T16:55:45.529268,G1,163,False
2026-05-07T16:55:50.521951,G1,160,False
2026-05-07T16:55:55.540575,G1,161,False
2026-05-07T16:56:00.536451,G1,164,False
2026-05-07T16:56:05.548654,G1,162,False
2026-05-07T16:56:10.552804,G1,162,False
2026-05-07T16:56:15.587852,G1,161,False
2026-05-07T16:56:20.557714,G1,160,False
2026-05-07T16:56:25.549843,G1,163,False
2026-05-07T16:56:30.561356,G1,164,False
2026-05-07T16:56:35.583837,G1,162,False
2026-05-07T16:56:40.574858,G1,162,False
2026-05-07T16:56:45.561385,G1,160,False
2026-05-07T16:56:50.586545,G1,162,False
2026-05-07T16:56:55.572616,G1,161,False
2026-05-07T16:57:00.622085,G1,161,False
2026-05-07T16:59:30.663779,G1,162,False
2026-05-07T16:59:35.724983,G1,161,False
2026-05-07T16:59:40.715017,G1,160,False
2026-05-07T16:59:45.736366,G1,164,False
2026-05-07T16:59:50.722173,G1,160,False
2026-05-07T16:59:55.747275,G1,160,False
2026-05-07T17:00:00.738894,G1,161,False
2026-05-07T17:00:05.757328,G1,161,False
2026-05-07T17:00:10.742028,G1,161,False
2026-05-07T17:00:15.772397,G1,161,False
2026-05-07T17:00:20.782620,G1,161,False
2026-05-07T17:00:25.761797,G1,159,False
2026-05-07T17:00:30.804846,G1,164,False
2026-05-07T17:00:35.762788,G1,159,False
2026-05-07T17:00:40.724514,G1,160,False
2026-05-07T17:00:45.833407,G1,161,False
2026-05-07T17:00:50.771160,G1,161,False
2026-05-07T17:00:55.834681,G1,163,False
2026-05-07T17:01:00.742143,G1,160,False
2026-05-07T17:01:05.801267,G1,160,False
2026-05-07T17:01:10.745004,G1,160,False
2026-05-07T17:01:15.798336,G1,158,False
2026-05-07T17:01:20.746153,G1,165,False
2026-05-07T17:01:25.809748,G1,160,False
2026-05-07T17:01:30.777539,G1,163,False
2026-05-07T17:01:35.819534,G1,160,False
2026-05-07T17:01:40.772832,G1,160,False
2026-05-07T17:01:45.843012,G1,162,False
2026-05-07T17:01:50.785266,G1,162,False
2026-05-07T17:01:55.837614,G1,159,False
2026-05-07T17:02:00.794639,G1,161,False
2026-05-07T17:02:05.853276,G1,164,False
2026-05-07T17:02:10.871354,G1,163,False
2026-05-07T17:02:15.856695,G1,161,False
2026-05-07T17:02:20.874732,G1,161,False
2026-05-07T17:02:25.866855,G1,162,False
2026-05-07T17:02:30.884126,G1,166,False
2026-05-07T17:02:35.880169,G1,164,False
2026-05-07T17:02:40.895055,G1,161,False
2026-05-07T17:02:45.887030,G1,162,False
2026-05-07T17:02:50.890871,G1,164,False
2026-05-07T17:02:55.895485,G1,162,False
2026-05-07T17:03:00.895935,G1,165,False
2026-05-07T17:03:05.909565,G1,160,False
2026-05-07T17:03:10.898426,G1,165,False
2026-05-07T17:03:15.947829,G1,164,False
2026-05-07T17:03:20.916178,G1,162,False
2026-05-07T17:03:25.922582,G1,163,False
2026-05-07T17:03:30.917589,G1,162,False
2026-05-07T17:03:35.935204,G1,162,False
2026-05-07T17:03:40.926812,G1,163,False
2026-05-07T17:03:45.925092,G1,161,False
2026-05-07T17:03:50.952388,G1,162,False
2026-05-07T17:03:55.955339,G1,162,False
2026-05-07T17:04:00.945303,G1,164,False
2026-05-07T17:04:05.965487,G1,164,False
2026-05-07T17:04:10.966164,G1,163,False
2026-05-07T17:04:15.949230,G1,161,False
2026-05-07T17:04:20.971574,G1,163,False
2026-05-07T17:04:25.952338,G1,164,False
2026-05-07T17:04:30.965952,G1,163,False
2026-05-07T17:04:35.917188,G1,162,False
2026-05-07T17:04:41.014141,G1,161,False
2026-05-07T17:04:45.928609,G1,165,False
2026-05-07T17:04:50.996849,G1,165,False
2026-05-07T17:04:55.934985,G1,160,False
2026-05-07T17:05:00.993955,G1,162,False
2026-05-07T17:05:05.966254,G1,161,False
2026-05-07T17:05:11.046680,G1,162,False
2026-05-07T17:05:15.953836,G1,164,False
2026-05-07T17:05:21.027630,G1,163,False
2026-05-07T17:05:25.967805,G1,161,False
2026-05-07T17:06:31.031330,G1,161,False
2026-05-07T17:06:36.089819,G1,164,False
2026-05-07T17:06:41.136055,G1,162,False
2026-05-07T17:06:46.132632,G1,163,False
2026-05-07T17:06:51.122300,G1,161,False
2026-05-07T17:06:56.137545,G1,160,False
2026-05-07T17:07:01.098492,G1,160,False
2026-05-07T17:07:06.099410,G1,161,False
2026-05-07T17:07:11.121241,G1,161,False
2026-05-07T17:07:16.137779,G1,163,False
2026-05-07T17:07:21.068418,G1,160,False
2026-05-07T17:07:26.124008,G1,164,False
2026-05-07T17:07:31.092710,G1,164,False
2026-05-07T17:07:36.127200,G1,161,False
2026-05-07T17:07:41.116015,G1,162,False
2026-05-07T17:07:46.142254,G1,165,False
2026-05-07T17:07:51.111048,G1,162,False
2026-05-07T17:07:56.145925,G1,163,False
2026-05-07T17:08:01.112456,G1,163,False
2026-05-07T17:08:06.175746,G1,160,False
2026-05-07T17:08:11.108124,G1,166,False
2026-05-07T17:08:16.168337,G1,162,False
2026-05-07T17:08:21.114042,G1,160,False
2026-05-07T17:08:26.193755,G1,165,False
2026-05-07T17:08:31.127618,G1,161,False
2026-05-07T17:08:36.220075,G1,164,False
2026-05-07T17:08:41.146573,G1,162,False
2026-05-07T17:08:46.193191,G1,160,False
2026-05-07T17:08:51.207410,G1,161,False
2026-05-07T17:08:56.217588,G1,163,False
2026-05-07T17:09:01.214557,G1,161,False
2026-05-07T17:09:06.209464,G1,161,False
2026-05-07T17:09:11.346120,G1,162,False
2026-05-07T17:09:16.238227,G1,164,False
2026-05-07T17:09:21.247203,G1,163,False
2026-05-07T17:09:26.229854,G1,161,False
2026-05-07T17:09:31.257006,G1,161,False
2026-05-07T17:09:36.237407,G1,164,False
2026-05-07T17:09:41.259375,G1,162,False
2026-05-07T17:09:46.256797,G1,163,False
2026-05-07T17:10:01.203748,G1,164,False
2026-05-07T17:10:06.268586,G1,163,False
2026-05-07T17:10:11.213859,G1,160,False
2026-05-07T17:19:18.767206,G1,165,False
2026-05-07T17:19:23.784168,G1,167,False
2026-05-07T17:19:28.760524,G1,167,False
2026-05-07T17:19:33.769370,G1,167,False
2026-05-07T17:19:38.779729,G1,167,False
2026-05-07T17:19:43.807405,G1,167,False
2026-05-07T17:22:43.880486,G1,167,False
2026-05-07T17:22:48.953765,G1,164,False
2026-05-07T17:22:53.911886,G1,165,False
2026-05-07T17:22:58.962018,G1,163,False
2026-05-07T17:23:03.928021,G1,163,False
2026-05-07T17:23:08.962255,G1,165,False
2026-05-07T17:23:13.915495,G1,164,False
2026-05-07T17:23:18.974013,G1,165,False
2026-05-07T17:23:23.918070,G1,164,False
2026-05-07T17:23:28.968776,G1,162,False
2026-05-07T17:23:33.938062,G1,163,False
2026-05-07T17:23:39.000801,G1,166,False
2026-05-07T17:23:43.940737,G1,164,False
2026-05-07T17:23:48.994105,G1,166,False
2026-05-07T17:23:53.978305,G1,164,False
2026-05-07T17:23:59.014928,G1,163,False
2026-05-07T17:24:03.964409,G1,164,False
2026-05-07T17:24:09.017187,G1,164,False
2026-05-07T17:24:14.026135,G1,166,False
2026-05-07T17:24:19.015574,G1,162,False
2026-05-07T17:24:24.034342,G1,163,False
2026-05-07T17:24:29.028813,G1,167,False
2026-05-07T17:24:34.030012,G1,165,False
2026-05-07T17:24:39.082349,G1,167,False
2026-05-07T17:24:44.067408,G1,164,False
2026-05-07T17:24:49.099983,G1,161,False
2026-05-07T17:24:54.039024,G1,164,False
2026-05-07T17:24:59.057070,G1,165,False
2026-05-07T17:25:04.062661,G1,164,False
2026-05-07T17:25:09.068636,G1,164,False
2026-05-07T17:25:14.065405,G1,162,False
2026-05-07T17:25:19.084093,G1,163,False
2026-05-07T17:25:24.080652,G1,165,False
2026-05-07T17:25:29.110053,G1,164,False
2026-05-07T17:25:34.081683,G1,165,False
2026-05-07T17:25:39.098927,G1,163,False
2026-05-07T17:25:44.143027,G1,163,False
2026-05-07T17:25:49.110535,G1,165,False
2026-05-07T17:25:54.133777,G1,163,False
2026-05-07T17:25:59.122562,G1,163,False
2026-05-07T17:26:04.133863,G1,163,False
2026-05-07T17:26:09.069508,G1,161,False
2026-05-07T17:26:14.118255,G1,165,False
2026-05-07T17:26:19.072343,G1,163,False
2026-05-07T17:26:24.129449,G1,162,False
2026-05-07T17:26:29.089013,G1,162,False
2026-05-07T17:26:34.138133,G1,161,False
2026-05-07T17:26:39.124009,G1,163,False
2026-05-07T17:26:44.150847,G1,165,False
2026-05-07T17:26:49.118840,G1,165,False
2026-05-07T17:26:54.188342,G1,165,False
2026-05-07T17:26:59.108248,G1,163,False
2026-05-07T17:27:04.203370,G1,161,False
2026-05-07T17:27:09.106910,G1,166,False
2026-05-07T17:27:14.163186,G1,164,False
2026-05-07T17:27:19.161613,G1,162,False
2026-05-07T17:27:24.172604,G1,164,False
2026-05-07T17:27:29.125309,G1,161,False
2026-05-07T17:27:34.193145,G1,163,False
2026-05-07T17:27:39.185925,G1,163,False
2026-05-07T17:27:44.241426,G1,162,False
2026-05-07T17:27:49.235842,G1,163,False
2026-05-07T17:27:54.236070,G1,164,False
2026-05-07T17:27:59.270557,G1,165,False
2026-05-07T17:28:04.214150,G1,164,False
2026-05-07T17:28:09.223940,G1,162,False
2026-05-07T17:28:14.239489,G1,162,False
2026-05-07T17:28:19.238970,G1,163,False
2026-05-07T17:28:24.275158,G1,164,False
2026-05-07T17:28:29.252216,G1,162,False
2026-05-07T17:28:34.254290,G1,163,False
2026-05-07T17:28:39.261905,G1,162,False
2026-05-07T17:28:44.278355,G1,162,False
2026-05-07T17:28:49.255708,G1,164,False
2026-05-07T17:28:54.273528,G1,162,False
2026-05-07T17:28:59.270917,G1,164,False
2026-05-07T17:29:04.287890,G1,162,False
2026-05-07T17:29:09.284391,G1,162,False
2026-05-07T17:29:14.277409,G1,164,False
2026-05-07T17:29:19.314431,G1,162,False
2026-05-07T17:29:24.306581,G1,163,False
2026-05-07T17:29:29.296838,G1,163,False
2026-05-07T17:29:34.277529,G1,163,False
2026-05-07T17:29:39.307475,G1,168,False
2026-05-07T17:29:44.279926,G1,164,False
2026-05-07T17:29:49.313306,G1,162,False
2026-05-07T17:29:54.271617,G1,163,False
2026-05-07T17:29:59.347436,G1,163,False
2026-05-07T17:30:04.279373,G1,165,False
2026-05-07T17:30:09.344950,G1,162,False
2026-05-07T17:30:14.266698,G1,161,False
2026-05-07T17:30:19.346385,G1,163,False
2026-05-07T17:30:24.308564,G1,166,False
2026-05-07T17:30:29.386038,G1,163,False
2026-05-07T17:30:34.286364,G1,162,False
2026-05-07T17:30:39.352786,G1,163,False
2026-05-07T17:30:44.308290,G1,162,False
2026-05-07T17:30:49.389555,G1,164,False
2026-05-07T17:30:54.311972,G1,164,False
2026-05-07T17:30:59.368303,G1,163,False
2026-05-07T17:31:04.364131,G1,163,False
2026-05-07T17:31:09.367707,G1,164,False
2026-05-07T17:31:14.382844,G1,165,False
2026-05-07T17:31:19.402853,G1,164,False
2026-05-07T17:31:24.385648,G1,163,False
2026-05-07T17:31:29.390629,G1,162,False
2026-05-07T17:31:34.403947,G1,162,False
2026-05-07T17:31:39.399946,G1,163,False
2026-05-07T17:39:08.114111,G1,163,False
2026-05-07T17:39:13.113432,G1,162,False
2026-05-07T17:39:18.134249,G1,163,False
2026-05-07T17:39:23.128062,G1,160,False
2026-05-07T17:39:28.178729,G1,161,False
2026-05-07T17:39:33.132013,G1,166,False
2026-05-07T17:39:38.167143,G1,160,False
2026-05-07T17:39:43.145882,G1,162,False
2026-05-07T17:39:48.162029,G1,163,False
2026-05-07T17:39:53.174573,G1,163,False
2026-05-07T17:39:58.202263,G1,165,False
2026-05-07T17:40:03.173548,G1,162,False
2026-05-07T17:40:08.172891,G1,161,False
2026-05-07T17:40:13.177497,G1,166,False
2026-05-07T17:40:18.173816,G1,162,False
2026-05-07T17:41:13.253083,G1,163,False
2026-05-07T17:41:18.224702,G1,162,False
2026-05-07T17:41:23.233486,G1,165,False
2026-05-07T17:41:28.255839,G1,162,False
2026-05-07T17:41:33.242079,G1,160,False
2026-05-07T17:41:38.257445,G1,161,False
2026-05-07T17:41:43.340702,G1,162,False
2026-05-07T17:41:48.250983,G1,161,False
2026-05-07T17:41:53.265897,G1,163,False
2026-05-07T17:41:58.279787,G1,161,False
2026-05-07T17:42:03.279820,G1,163,False
2026-05-07T17:42:08.271237,G1,165,False
2026-05-07T17:42:13.279004,G1,162,False
2026-05-07T17:42:18.328498,G1,162,False
2026-05-07T17:42:23.336356,G1,164,False
2026-05-07T17:42:28.286441,G1,164,False
2026-05-07T17:42:33.288040,G1,164,False
2026-05-07T17:42:38.306513,G1,162,False
2026-05-07T17:42:43.309420,G1,163,False
2026-05-07T17:42:48.350422,G1,164,False
2026-05-07T17:42:53.325192,G1,164,False
2026-05-07T17:42:58.312238,G1,161,False
2026-05-07T17:43:03.329422,G1,161,False
2026-05-07T17:43:08.323786,G1,164,False
2026-05-07T17:43:13.325693,G1,161,False
2026-05-07T17:43:18.353291,G1,162,False
2026-05-07T17:43:23.361309,G1,163,False
2026-05-07T17:43:28.339604,G1,162,False
2026-05-07T17:43:33.359602,G1,165,False
2026-05-07T17:43:38.363500,G1,162,False
2026-05-07T17:43:43.370138,G1,160,False
2026-05-07T17:43:48.358659,G1,161,False
2026-05-07T17:43:53.363789,G1,164,False
2026-05-07T17:43:58.370681,G1,161,False
2026-05-07T17:44:03.401555,G1,163,False
2026-05-07T17:44:28.407902,G1,161,False
2026-05-07T17:44:33.412901,G1,164,False
2026-05-07T17:44:38.402879,G1,162,False
2026-05-07T17:44:43.406281,G1,161,False
2026-05-07T17:44:48.420397,G1,162,False
2026-05-07T17:44:53.413478,G1,173,True
2026-05-07T17:44:58.416113,G1,172,True
2026-05-07T17:45:03.458191,G1,173,True
2026-05-07T17:45:08.429624,G1,172,True
2026-05-07T17:45:13.463019,G1,169,True
2026-05-07T17:45:18.473443,G1,174,True
2026-05-07T17:45:23.514903,G1,172,True
2026-05-07T17:46:48.611920,G1,163,False
2026-05-07T17:46:53.636908,G1,174,True
2026-05-07T17:46:58.619532,G1,174,True
2026-05-07T17:47:03.614688,G1,173,True
2026-05-07T17:47:08.637385,G1,171,True
2026-05-07T17:47:13.625913,G1,173,True
2026-05-07T17:47:18.649822,G1,172,True
2026-05-07T17:47:23.687399,G1,171,True
2026-05-07T17:47:28.730276,G1,174,True
2026-05-07T17:47:33.751078,G1,173,True
2026-05-07T17:47:38.797439,G1,170,True
2026-05-07T17:47:43.821774,G1,172,True
2026-05-07T17:47:48.858382,G1,171,True
2026-05-07T17:47:53.894772,G1,171,True
2026-05-07T17:47:58.920022,G1,173,True
2026-05-07T17:48:03.966482,G1,173,True
2026-05-07T17:48:08.989383,G1,171,True
2026-05-07T17:48:14.034121,G1,172,True
2026-05-07T17:48:19.060552,G1,173,True
2026-05-07T17:48:24.129205,G1,174,True
2026-05-07T17:48:29.131857,G1,173,True
2026-05-07T17:48:34.198141,G1,171,True
2026-05-07T17:48:39.181793,G1,172,True
2026-05-07T17:48:44.223002,G1,176,True
2026-05-07T17:48:49.245687,G1,171,True
2026-05-07T17:48:54.298773,G1,172,True
2026-05-07T17:48:59.312370,G1,174,True
2026-05-07T17:49:04.352918,G1,172,True
2026-05-07T17:49:09.380916,G1,173,True
2026-05-07T17:49:14.422521,G1,171,True
2026-05-07T17:49:19.452674,G1,173,True
2026-05-07T17:49:24.494757,G1,173,True
2026-05-07T17:49:29.519870,G1,177,True
2026-05-07T17:49:34.555269,G1,170,True
2026-05-07T17:49:39.579970,G1,174,True
2026-05-07T17:49:44.631360,G1,174,True
2026-05-07T17:49:49.645219,G1,171,True
2026-05-07T17:49:54.701580,G1,172,True
2026-05-07T17:49:59.723964,G1,174,True
2026-05-07T17:50:04.741814,G1,170,True
2026-05-07T17:50:09.781681,G1,171,True
2026-05-07T17:50:14.805601,G1,174,True
2026-05-07T17:50:19.841711,G1,171,True
2026-05-07T17:50:24.891796,G1,172,True
2026-05-07T17:50:29.932382,G1,176,True
2026-05-07T17:50:34.954335,G1,170,True
2026-05-07T17:50:39.973311,G1,171,True
2026-05-07T17:50:45.014549,G1,175,True
2026-05-07T17:50:50.044619,G1,171,True
2026-05-07T17:50:55.072601,G1,170,True
2026-05-07T17:51:00.113489,G1,173,True
2026-05-07T17:51:05.143450,G1,173,True
2026-05-07T17:51:10.178756,G1,172,True
2026-05-07T17:51:15.216106,G1,173,True
2026-05-07T17:51:20.238573,G1,174,True
2026-05-07T17:51:25.274983,G1,171,True
2026-05-07T17:51:30.344381,G1,173,True
2026-05-07T17:51:35.346511,G1,173,True
2026-05-07T17:51:45.419000,G1,166,False
2026-05-07T17:51:50.390514,G1,172,True
2026-05-07T17:51:55.386781,G1,172,True
2026-05-07T17:52:00.389295,G1,172,True
2026-05-07T17:52:05.402952,G1,173,True
2026-05-07T17:52:10.412331,G1,171,True
2026-05-07T17:52:15.428194,G1,172,True
2026-05-07T17:57:25.781964,G1,162,False
2026-05-07T17:57:30.788144,G1,172,True
2026-05-07T17:57:35.740562,G1,173,True
2026-05-07T17:57:40.745657,G1,171,True
2026-05-07T17:57:45.753450,G1,170,True
2026-05-07T17:57:50.767053,G1,172,True
2026-05-07T17:57:55.800332,G1,176,True
2026-05-07T17:58:00.846188,G1,172,False
2026-05-07T17:58:05.846377,G1,161,False
2026-05-07T17:58:10.892284,G1,163,False
2026-05-07T17:58:15.856412,G1,173,True
2026-05-07T17:58:20.874944,G1,171,True
2026-05-07T17:58:25.878548,G1,173,True
2026-05-07T17:58:30.896244,G1,174,True
2026-05-07T17:58:35.912779,G1,172,True
2026-05-07T17:58:40.903131,G1,175,True
2026-05-07T17:58:45.940064,G1,173,True
2026-05-07T17:58:50.996113,G1,172,True
2026-05-07T17:58:55.999267,G1,172,True
2026-05-07T17:59:00.996537,G1,165,False
2026-05-07T17:59:06.004624,G1,161,False
2026-05-07T17:59:11.005360,G1,164,False
2026-05-07T17:59:16.020615,G1,165,False
2026-05-07T17:59:21.028031,G1,163,False
2026-05-07T17:59:26.089538,G1,163,False
2026-05-07T17:59:31.087943,G1,162,False
2026-05-07T17:59:36.057442,G1,164,False
2026-05-07T17:59:41.088418,G1,166,False
2026-05-07T17:59:46.049722,G1,163,False
2026-05-07T17:59:51.043606,G1,162,False
2026-05-07T17:59:56.055948,G1,163,False
2026-05-07T18:00:01.049782,G1,164,False
2026-05-07T18:00:06.055084,G1,161,False
2026-05-07T18:00:11.109932,G1,165,False
2026-05-07T18:05:26.356102,G1,164,False
2026-05-09T15:59:03.688291,G1,212,True
2026-05-09T15:59:54.035145,G1,204,True
2026-05-09T16:00:44.354897,G1,206,True
2026-05-09T16:01:34.723680,G1,195,True
2026-05-09T16:02:24.968483,G1,279,False
2026-05-09T16:03:15.007160,G1,303,False
2026-05-09T16:04:05.064564,G1,286,False
2026-05-09T16:04:55.194076,G1,284,True
2026-05-09T16:05:45.549741,G1,218,True
2026-05-09T16:06:35.922012,G1,193,True
2026-05-09T16:07:26.279574,G1,190,True
2026-05-09T16:08:16.602111,G1,186,True
2026-05-13T11:28:35.380244,G1,240,True
2026-05-14T16:39:32.727607,G1,221,True
2026-05-14T16:40:23.058529,G1,227,True
2026-05-14T16:41:13.384984,G1,220,True
2026-05-14T16:42:03.715825,G1,218,True
2026-05-15T17:31:48.573453,G1,239,False
2026-05-15T17:32:38.607468,G1,240,False
2026-05-15T17:33:28.645612,G1,227,False
2026-05-15T17:34:18.702786,G1,259,False
2026-05-15T17:35:08.727943,G1,287,False
2026-05-15T17:35:58.777414,G1,309,False
2026-05-15T17:36:48.817567,G1,291,False
2026-05-15T17:37:39.003325,G1,289,True
2026-05-15T17:38:29.338556,G1,255,True
2026-05-15T17:39:19.643012,G1,232,True
2026-05-15T17:40:09.986306,G1,223,True
2026-05-15T17:41:00.101487,G1,243,False
2026-05-15T17:41:50.143489,G1,267,False
2026-05-15T17:42:40.193737,G1,282,False
2026-05-15T17:43:30.232752,G1,297,False
2026-05-15T17:44:20.465477,G1,317,True
2026-05-15T17:45:10.805828,G1,260,True
2026-05-15T17:46:01.130721,G1,239,True
2026-05-15T17:46:51.231660,G1,196,False
2026-05-19T10:55:18.873043,G1,243,True
2026-05-19T10:56:09.083727,G1,242,False
2026-05-19T10:56:59.108587,G1,234,False
2026-05-19T10:57:49.159196,G1,227,False
